Date,Equity
2011-05-26,96093.7
2011-05-27,96093.7
2011-05-31,96093.7
2011-06-01,96093.7
2011-06-02,96093.7
2011-06-03,96093.7
2011-06-06,96093.7
2011-06-07,96093.7
2011-06-08,96093.7
2011-06-09,96093.7
2011-06-10,96093.7
2011-06-13,96093.7
2011-06-14,96093.7
2011-06-15,96093.7
2011-06-16,96093.7
2011-06-17,96093.7
2011-06-20,96093.7
2011-06-21,96093.7
2011-06-22,96093.7
2011-06-23,96093.7
2011-06-24,96093.7
2011-06-27,96093.7
2011-06-28,96093.7
2011-06-29,96093.7
2011-06-30,96093.7
2011-07-01,96093.7
2011-07-05,96093.7
2011-07-06,96093.7
2011-07-07,96093.7
2011-07-08,96093.7
2011-07-11,95071.4
2011-07-12,96284.8
2011-07-13,97051.1
2011-07-14,95370.7
2011-07-15,107754
2011-07-18,107271
2011-07-19,108643
2011-07-20,107345
2011-07-21,109443
2011-07-22,111470
2011-07-25,111605
2011-07-26,112244
2011-07-27,109485
2011-07-28,110156
2011-07-29,108848
2011-08-01,109404
2011-08-02,106813
2011-08-03,108394
2011-08-04,104130
2011-08-05,104404
2011-08-08,98450.3
2011-08-09,103389
2011-08-10,98989.4
2011-08-11,98989.4
2011-08-12,98989.4
2011-08-15,98989.4
2011-08-16,98989.4
2011-08-17,98989.4
2011-08-18,98989.4
2011-08-19,98989.4
2011-08-22,98989.4
2011-08-23,98989.4
2011-08-24,98989.4
2011-08-25,98989.4
2011-08-26,98989.4
2011-08-29,98989.4
2011-08-30,98989.4
2011-08-31,98989.4
2011-09-01,98989.4
2011-09-02,98989.4
2011-09-06,98989.4
2011-09-07,98989.4
2011-09-08,98989.4
2011-09-09,98989.4
2011-09-12,98750.9
2011-09-13,98639.2
2011-09-14,99114.2
2011-09-15,101068
2011-09-16,101836
2011-09-19,101834
2011-09-20,101826
2011-09-21,100442
2011-09-22,96988.7
2011-09-23,97892.2
2011-09-26,99080.7
2011-09-27,100468
2011-09-28,98512.5
2011-09-29,98262.9
2011-09-30,95941.8
2011-10-03,92305.6
2011-10-04,92305.6
2011-10-05,92305.6
2011-10-06,92305.6
2011-10-07,92305.6
2011-10-10,92305.6
2011-10-11,92305.6
2011-10-12,92305.6
2011-10-13,92305.6
2011-10-14,92305.6
2011-10-17,92305.6
2011-10-18,92305.6
2011-10-19,92386.8
2011-10-20,92859.3
2011-10-21,93944.3
2011-10-24,94887.8
2011-10-25,92778.2
2011-10-26,93279.3
2011-10-27,95245.7
2011-10-28,95479.6
2011-10-31,94286.4
2011-11-01,92060.6
2011-11-02,93042.3
2011-11-03,95059.6
2011-11-04,94843.2
2011-11-07,96782.6
2011-11-08,97420.6
2011-11-09,95608.5
2011-11-10,94674.6
2011-11-11,96785.8
2011-11-14,97525.6
2011-11-15,98091.9
2011-11-16,97282.1
2011-11-17,95595.7
2011-11-18,94642.8
2011-11-21,92425
2011-11-22,92275.4
2011-11-23,90702
2011-11-25,89570.8
2011-11-28,93578.4
2011-11-29,93578.4
2011-11-30,93578.4
2011-12-01,93578.4
2011-12-02,93578.4
2011-12-05,93578.4
2011-12-06,93578.4
2011-12-07,93578.4
2011-12-08,93578.4
2011-12-09,94539.7
2011-12-12,94233.9
2011-12-13,94270
2011-12-14,93130.9
2011-12-15,93352.4
2011-12-16,94319.8
2011-12-19,93697.4
2011-12-20,94984.3
2011-12-21,94298.7
2011-12-22,94883.3
2011-12-23,95401.6
2011-12-27,96473
2011-12-28,96390.1
2011-12-29,96796.9
2011-12-30,97324.3
2012-01-03,100264
2012-01-04,100697
2012-01-05,99299.7
2012-01-06,97945.1
2012-01-09,93792.4
2012-01-10,93894.8
2012-01-11,94319.8
2012-01-12,94874.3
2012-01-13,94173.6
2012-01-17,94714.5
2012-01-18,95367
2012-01-19,96370.5
2012-01-20,96370.5
2012-01-23,96370.5
2012-01-24,96370.5
2012-01-25,96370.5
2012-01-26,96370.5
2012-01-27,96370.5
2012-01-30,96370.5
2012-01-31,96370.5
2012-02-01,96370.5
2012-02-02,96370.5
2012-02-03,96370.5
2012-02-06,96370.5
2012-02-07,96370.5
2012-02-08,96370.5
2012-02-09,96370.5
2012-02-10,96370.5
2012-02-13,96370.5
2012-02-14,96370.5
2012-02-15,95428.1
2012-02-16,95579.4
2012-02-17,95283.2
2012-02-21,96758.2
2012-02-22,95803.2
2012-02-23,95514.8
2012-02-24,96112.1
2012-02-27,96019.1
2012-02-28,97450
2012-02-29,97427.9
2012-03-01,98081.9
2012-03-02,97900.7
2012-03-05,96797.6
2012-03-06,95333.6
2012-03-07,95623.5
2012-03-08,95677.1
2012-03-09,94591.4
2012-03-12,95363.5
2012-03-13,97353.8
2012-03-14,97071.8
2012-03-15,97881.8
2012-03-16,98497.9
2012-03-19,98497.9
2012-03-20,98497.9
2012-03-21,98497.9
2012-03-22,100274
2012-03-23,99736.5
2012-03-26,100783
2012-03-27,100424
2012-03-28,101781
2012-03-29,100640
2012-03-30,99527
2012-04-02,100409
2012-04-03,99741.2
2012-04-04,98581.7
2012-04-05,98142.5
2012-04-09,97912.8
2012-04-10,97295.1
2012-04-11,98707.5
2012-04-12,101043
2012-04-13,96944.3
2012-04-16,96944.3
2012-04-17,96944.3
2012-04-18,96944.3
2012-04-19,96944.3
2012-04-20,96944.3
2012-04-23,96944.3
2012-04-24,96944.3
2012-04-25,96944.3
2012-04-26,96944.3
2012-04-27,96944.3
2012-04-30,96944.3
2012-05-01,96944.3
2012-05-02,96944.3
2012-05-03,96944.3
2012-05-04,96944.3
2012-05-07,96944.3
2012-05-08,96944.3
2012-05-09,96944.3
2012-05-10,96944.3
2012-05-11,96944.3
2012-05-14,95935.7
2012-05-15,97065
2012-05-16,99895.4
2012-05-17,98961.5
2012-05-18,95363.9
2012-05-21,97541.5
2012-05-22,95427.4
2012-05-23,96802.9
2012-05-24,95881.7
2012-05-25,93955
2012-05-29,94401.4
2012-05-30,93430.9
2012-05-31,92260.3
2012-06-01,92260.3
2012-06-04,92260.3
2012-06-05,92260.3
2012-06-06,92260.3
2012-06-07,92260.3
2012-06-08,92260.3
2012-06-11,92260.3
2012-06-12,92260.3
2012-06-13,92260.3
2012-06-14,92260.3
2012-06-15,92260.3
2012-06-18,92260.3
2012-06-19,92260.3
2012-06-20,92260.3
2012-06-21,92260.3
2012-06-22,92260.3
2012-06-25,92260.3
2012-06-26,92260.3
2012-06-27,92260.3
2012-06-28,92260.3
2012-06-29,92260.3
2012-07-02,92260.3
2012-07-03,92260.3
2012-07-05,94791
2012-07-06,93209.9
2012-07-09,93214.7
2012-07-10,92529.1
2012-07-11,90857.3
2012-07-12,90744.4
2012-07-13,91705.1
2012-07-16,91450.6
2012-07-17,91738.5
2012-07-18,92379.6
2012-07-19,94336.1
2012-07-20,97161.1
2012-07-23,97907.1
2012-07-24,96644.2
2012-07-25,96711
2012-07-26,97565.1
2012-07-27,101001
2012-07-30,100578
2012-07-31,100684
2012-08-01,100638
2012-08-02,100013
2012-08-03,102014
2012-08-06,102251
2012-08-07,101889
2012-08-08,102157
2012-08-09,102176
2012-08-10,102121
2012-08-13,104986
2012-08-14,106362
2012-08-15,106183
2012-08-16,107031
2012-08-17,107710
2012-08-20,107456
2012-08-21,106497
2012-08-22,107717
2012-08-23,107656
2012-08-24,107947
2012-08-27,106451
2012-08-28,107728
2012-08-29,109439
2012-08-30,108433
2012-08-31,108975
2012-09-04,108331
2012-09-05,108280
2012-09-06,111251
2012-09-07,112325
2012-09-10,111469
2012-09-11,110104
2012-09-12,109896
2012-09-13,112307
2012-09-14,112886
2012-09-17,112934
2012-09-18,114254
2012-09-19,115721
2012-09-20,115820
2012-09-21,116753
2012-09-24,119201
2012-09-25,119166
2012-09-26,119850
2012-09-27,120334
2012-09-28,120016
2012-10-01,121174
2012-10-02,120412
2012-10-03,121288
2012-10-04,122171
2012-10-05,122108
2012-10-08,120547
2012-10-09,118360
2012-10-10,118435
2012-10-11,119535
2012-10-12,118465
2012-10-15,117865
2012-10-16,118457
2012-10-17,120173
2012-10-18,110551
2012-10-19,108450
2012-10-22,108450
2012-10-23,108450
2012-10-24,108450
2012-10-25,108450
2012-10-26,108450
2012-10-31,108450
2012-11-01,108450
2012-11-02,108450
2012-11-05,108450
2012-11-06,108450
2012-11-07,108450
2012-11-08,108450
2012-11-09,108450
2012-11-12,108450
2012-11-13,108450
2012-11-14,108450
2012-11-15,108450
2012-11-16,108450
2012-11-19,108450
2012-11-20,108450
2012-11-21,108450
2012-11-23,108450
2012-11-26,108450
2012-11-27,108450
2012-11-28,108450
2012-11-29,108450
2012-11-30,108450
2012-12-03,108450
2012-12-04,106719
2012-12-05,106223
2012-12-06,106734
2012-12-07,105666
2012-12-10,105852
2012-12-11,107622
2012-12-12,107727
2012-12-13,108521
2012-12-14,108407
2012-12-17,111313
2012-12-18,111358
2012-12-19,111210
2012-12-20,111557
2012-12-21,110518
2012-12-24,109571
2012-12-26,109474
2012-12-27,109076
2012-12-28,108106
2012-12-31,109244
2013-01-02,111695
2013-01-03,111760
2013-01-04,113968
2013-01-07,113471
2013-01-08,113247
2013-01-09,113991
2013-01-10,114510
2013-01-11,114280
2013-01-14,111695
2013-01-15,111954
2013-01-16,110450
2013-01-17,109852
2013-01-18,108801
2013-01-22,108547
2013-01-23,114513
2013-01-24,116476
2013-01-25,116393
2013-01-28,115939
2013-01-29,116394
2013-01-30,116417
2013-01-31,116705
2013-02-01,119779
2013-02-04,117219
2013-02-05,118257
2013-02-06,118941
2013-02-07,119525
2013-02-08,121288
2013-02-11,120833
2013-02-12,120567
2013-02-13,120901
2013-02-14,121667
2013-02-15,122450
2013-02-19,124605
2013-02-20,122383
2013-02-21,122857
2013-02-22,123503
2013-02-25,122122
2013-02-26,122023
2013-02-27,123514
2013-02-28,123733
2013-03-01,124504
2013-03-04,126868
2013-03-05,129509
2013-03-06,128394
2013-03-07,128582
2013-03-08,128415
2013-03-11,128925
2013-03-12,127812
2013-03-13,127456
2013-03-14,126874
2013-03-15,125756
2013-03-18,124751
2013-03-19,125296
2013-03-20,125819
2013-03-21,125287
2013-03-22,125140
2013-03-25,125036
2013-03-26,125466
2013-03-27,125466
2013-03-28,125466
2013-04-01,125466
2013-04-02,125466
2013-04-03,125466
2013-04-04,125466
2013-04-05,125466
2013-04-08,125466
2013-04-09,125466
2013-04-10,125466
2013-04-11,125466
2013-04-12,125466
2013-04-15,125466
2013-04-16,125466
2013-04-17,125466
2013-04-18,125466
2013-04-19,125466
2013-04-22,125466
2013-04-23,125466
2013-04-24,125466
2013-04-25,125466
2013-04-26,125466
2013-04-29,127246
2013-04-30,128102
2013-05-01,127459
2013-05-02,128885
2013-05-03,131388
2013-05-06,133847
2013-05-07,133176
2013-05-08,135724
2013-05-09,135390
2013-05-10,136749
2013-05-13,136330
2013-05-14,137816
2013-05-15,142289
2013-05-16,140422
2013-05-17,141247
2013-05-20,141146
2013-05-21,140903
2013-05-22,138177
2013-05-23,137147
2013-05-24,135676
2013-05-28,136911
2013-05-29,134897
2013-05-30,135278
2013-05-31,135349
2013-06-03,134792
2013-06-04,133467
2013-06-05,133467
2013-06-06,133467
2013-06-07,133467
2013-06-10,133467
2013-06-11,133467
2013-06-12,133467
2013-06-13,133467
2013-06-14,133467
2013-06-17,133467
2013-06-18,133467
2013-06-19,133467
2013-06-20,131004
2013-06-21,130440
2013-06-24,128790
2013-06-25,128259
2013-06-26,129362
2013-06-27,129868
2013-06-28,130357
2013-07-01,131469
2013-07-02,130644
2013-07-03,131254
2013-07-05,132300
2013-07-08,132300
2013-07-09,132300
2013-07-10,132300
2013-07-11,134758
2013-07-12,135163
2013-07-15,135410
2013-07-16,134666
2013-07-17,134511
2013-07-18,133358
2013-07-19,131297
2013-07-22,133361
2013-07-23,132351
2013-07-24,132219
2013-07-25,129993
2013-07-26,129649
2013-07-29,129198
2013-07-30,130465
2013-07-31,130465
2013-08-01,130465
